"CLINIC_ID","ACTIVITY_AT","ACTIVITY_TYPE","FEATURE","MODULE","ANALYTICS_DOMAIN","IS_TRANSACTION","IS_BNPL_ACTIVITY","IS_VALID_ACTIVITY","IS_DELETION_ACTIVITY","IS_MANAGEMENT_ACTIVITY","IS_FINANCE_ACTIVITY"
"9691","2023-08-21 09:06:32.938","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:08:38.182","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9576","2023-08-21 09:08:50.305","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 09:09:25.128","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:10:10.775","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:10:47.461","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:11:37.905","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:12:12.747","time_slot_discarded","scheduling","schedule","scheduling",false,false,true,true,true,false
"9691","2023-08-21 09:13:03.337","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:15:37.782","patient_discarded","patient_management","patient","patient",false,false,true,true,true,false
"9691","2023-08-21 09:16:18.548","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:18:20.208","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:19:02.979","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:19:57.572","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:20:58.371","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:21:40.297","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:22:19.779","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:23:56.742","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9825","2023-08-21 09:25:57.606","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9825","2023-08-21 09:26:04.000","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 09:27:09.852","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9544","2023-08-21 09:31:25.624","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 09:34:02.272","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9825","2023-08-21 09:34:07.476","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9801","2023-08-21 09:54:16.434","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9825","2023-08-21 09:59:05.668","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9825","2023-08-21 09:59:10.861","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9827","2023-08-21 09:59:21.986","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9827","2023-08-21 10:00:19.782","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9827","2023-08-21 10:05:32.323","patient_discarded","patient_management","patient","patient",false,false,true,true,true,false
"9663","2023-08-21 10:06:10.558","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9827","2023-08-21 10:06:36.721","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 10:13:16.696","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9829","2023-08-21 10:15:49.614","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9829","2023-08-21 10:16:37.116","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9565","2023-08-21 10:20:53.340","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9607","2023-08-21 10:21:32.970","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9565","2023-08-21 10:21:50.209","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9565","2023-08-21 10:27:30.103","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9631","2023-08-21 10:32:55.643","budget_discarded","budget_management","patient","patient",false,false,true,true,true,false
"9631","2023-08-21 10:32:58.902","budget_discarded","budget_management","patient","patient",false,false,true,true,true,false
"9631","2023-08-21 10:33:01.832","budget_discarded","budget_management","patient","patient",false,false,true,true,true,false
"9631","2023-08-21 10:33:37.594","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9631","2023-08-21 10:41:17.588","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9631","2023-08-21 10:41:51.048","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9631","2023-08-21 10:43:21.893","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9625","2023-08-21 11:20:37.133","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9836","2023-08-21 11:34:11.038","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9836","2023-08-21 11:34:38.860","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9837","2023-08-21 11:43:27.215","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9837","2023-08-21 11:44:03.676","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 11:48:23.774","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9837","2023-08-21 11:48:48.925","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9837","2023-08-21 11:49:56.699","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9837","2023-08-21 11:50:18.924","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9837","2023-08-21 11:54:39.296","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9837","2023-08-21 11:54:44.888","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9824","2023-08-21 11:56:02.131","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:03:51.353","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9838","2023-08-21 12:07:57.148","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:09:40.639","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:10:33.119","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:11:32.031","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:13:43.872","revenue_created","revenue_management","finance","finance",false,false,true,false,true,false
"9838","2023-08-21 12:13:54.215","folder_created","documents_and_files","patient","patient",false,false,true,false,true,false
"9838","2023-08-21 12:21:54.088","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9838","2023-08-21 12:24:47.608","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9838","2023-08-21 12:26:01.039","time_slot_discarded","scheduling","schedule","scheduling",false,false,true,true,true,false
"9838","2023-08-21 12:29:25.872","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9727","2023-08-21 12:44:31.327","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9596","2023-08-21 13:06:39.826","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 13:12:12.873","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 13:13:04.867","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 13:17:01.530","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 13:18:17.481","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9607","2023-08-21 13:19:55.522","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9676","2023-08-21 13:29:26.810","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9676","2023-08-21 13:33:17.532","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 13:39:57.308","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9691","2023-08-21 13:40:35.704","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9676","2023-08-21 13:45:18.165","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 13:46:46.824","request","bnpl","finance","bnpl",false,true,false,false,false,true
"9404","2023-08-21 13:53:27.315","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9404","2023-08-21 13:53:59.381","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9596","2023-08-21 14:02:57.048","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 14:04:16.628","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 14:06:12.864","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9798","2023-08-21 14:08:15.901","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9691","2023-08-21 14:08:42.274","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9798","2023-08-21 14:09:01.671","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9798","2023-08-21 14:09:13.680","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9691","2023-08-21 14:09:22.836","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9798","2023-08-21 14:09:53.386","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9678","2023-08-21 14:10:54.781","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 14:10:55.420","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 14:14:38.007","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 14:16:27.236","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 14:16:52.912","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9770","2023-08-21 14:17:07.719","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9644","2023-08-21 14:18:04.631","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9644","2023-08-21 14:18:16.948","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9827","2023-08-21 14:18:48.420","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9827","2023-08-21 14:19:04.861","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9827","2023-08-21 14:21:43.488","patient_discarded","patient_management","patient","patient",false,false,true,true,true,false
"9691","2023-08-21 14:27:53.818","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9644","2023-08-21 14:37:28.711","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9644","2023-08-21 14:37:49.559","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9644","2023-08-21 14:40:01.875","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9644","2023-08-21 14:40:25.051","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9616","2023-08-21 14:42:34.451","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9678","2023-08-21 14:44:22.824","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9607","2023-08-21 14:44:59.210","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 14:45:46.170","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9843","2023-08-21 14:45:47.207","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9609","2023-08-21 14:47:02.156","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9842","2023-08-21 14:49:55.560","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9842","2023-08-21 14:50:12.443","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 14:50:24.076","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9678","2023-08-21 14:58:52.466","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 14:59:53.850","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9842","2023-08-21 15:00:49.678","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9644","2023-08-21 15:01:17.310","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9842","2023-08-21 15:02:32.788","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9842","2023-08-21 15:02:52.319","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9544","2023-08-21 15:03:47.314","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 15:04:23.114","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 15:06:56.557","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9607","2023-08-21 15:08:02.444","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 15:08:30.943","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9678","2023-08-21 15:11:04.681","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 15:12:30.780","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9678","2023-08-21 15:17:40.625","request","bnpl","finance","bnpl",false,true,false,false,false,true
"9678","2023-08-21 15:25:41.931","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9565","2023-08-21 15:31:31.947","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9843","2023-08-21 15:32:17.424","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9565","2023-08-21 15:33:12.893","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9691","2023-08-21 15:33:39.255","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9837","2023-08-21 15:33:43.376","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9801","2023-08-21 15:33:48.594","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9837","2023-08-21 15:33:53.828","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9678","2023-08-21 15:34:05.974","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9837","2023-08-21 15:35:30.806","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9837","2023-08-21 15:35:54.520","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9565","2023-08-21 15:41:51.385","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9565","2023-08-21 15:41:55.756","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9132","2023-08-21 15:43:05.944","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9765","2023-08-21 15:52:45.202","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9678","2023-08-21 16:07:42.973","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 16:09:32.439","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9691","2023-08-21 16:09:51.103","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9765","2023-08-21 16:10:29.129","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9765","2023-08-21 16:13:37.389","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9765","2023-08-21 16:13:56.901","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9837","2023-08-21 16:14:55.190","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9765","2023-08-21 16:15:54.448","time_slot_discarded","scheduling","schedule","scheduling",false,false,true,true,true,false
"9765","2023-08-21 16:16:33.872","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9837","2023-08-21 16:17:04.099","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9765","2023-08-21 16:17:15.555","time_slot_discarded","scheduling","schedule","scheduling",false,false,true,true,true,false
"9678","2023-08-21 16:20:09.292","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9843","2023-08-21 16:21:08.060","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9678","2023-08-21 16:33:53.016","request","bnpl","finance","bnpl",false,true,false,false,false,true
"9638","2023-08-21 16:41:34.581","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9616","2023-08-21 16:44:03.853","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9638","2023-08-21 16:45:26.125","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9691","2023-08-21 16:47:02.398","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9565","2023-08-21 17:14:30.993","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9612","2023-08-21 17:41:14.994","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9612","2023-08-21 17:41:27.431","anamnesis_created","anamnese","patient","patient",false,false,true,false,true,false
"9854","2023-08-21 17:44:23.672","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9854","2023-08-21 17:44:30.467","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9854","2023-08-21 17:44:47.017","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9625","2023-08-21 17:45:15.206","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9612","2023-08-21 17:45:22.579","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9854","2023-08-21 17:45:29.399","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9854","2023-08-21 17:45:40.812","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9612","2023-08-21 17:45:42.985","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9854","2023-08-21 17:45:50.500","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9854","2023-08-21 17:46:00.326","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9612","2023-08-21 17:46:19.217","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9612","2023-08-21 17:46:26.337","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9612","2023-08-21 17:48:03.334","budget_discarded","budget_management","patient","patient",false,false,true,true,true,false
"9612","2023-08-21 17:49:53.860","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9612","2023-08-21 17:50:16.002","time_slot_discarded","scheduling","schedule","scheduling",false,false,true,true,true,false
"9612","2023-08-21 17:52:24.625","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9819","2023-08-21 17:53:08.651","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9819","2023-08-21 17:53:38.676","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9612","2023-08-21 17:54:04.774","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9612","2023-08-21 18:01:43.806","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9691","2023-08-21 18:02:28.944","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9678","2023-08-21 18:07:07.022","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9843","2023-08-21 18:16:45.839","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9843","2023-08-21 18:17:25.105","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9843","2023-08-21 18:19:58.435","revenue_created","revenue_management","finance","finance",false,false,true,false,true,false
"9843","2023-08-21 18:21:54.743","budget_discarded","budget_management","patient","patient",false,false,true,true,true,false
"9843","2023-08-21 18:22:24.957","budget_created","budget_management","patient","patient",false,false,true,false,true,false
"9691","2023-08-21 18:25:40.551","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9616","2023-08-21 19:09:17.868","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9570","2023-08-21 19:31:17.729","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 19:32:56.559","folder_created","documents_and_files","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:34:13.348","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9663","2023-08-21 19:34:41.227","pre_analysis","bnpl","finance","bnpl",false,true,false,false,false,true
"9824","2023-08-21 19:35:37.027","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9659","2023-08-21 19:36:12.980","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9570","2023-08-21 19:37:02.993","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9824","2023-08-21 19:37:11.988","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9824","2023-08-21 19:38:01.594","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9570","2023-08-21 19:39:36.809","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 19:40:47.948","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 19:44:34.109","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:46:10.457","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:46:54.720","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9570","2023-08-21 19:49:44.263","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:50:18.969","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:53:08.679","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:53:46.579","observation_discarded","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:54:33.961","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:55:06.359","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:55:36.036","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 19:56:06.831","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:57:07.705","new_user_created","user_management","setup","setup",false,false,true,false,true,false
"9570","2023-08-21 19:58:02.313","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 19:58:42.006","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:59:11.612","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 19:59:52.123","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9659","2023-08-21 20:02:41.091","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9570","2023-08-21 20:03:28.218","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:04:36.871","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:04:49.603","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:08:30.347","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:09:29.985","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:09:44.634","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:10:52.139","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:11:21.426","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:11:34.647","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:12:11.286","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:12:35.412","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:13:29.899","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:14:58.121","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:15:21.173","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9570","2023-08-21 20:15:24.086","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:15:24.581","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9570","2023-08-21 20:15:27.414","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9570","2023-08-21 20:15:58.924","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:16:08.366","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:18:25.857","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:18:31.980","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9570","2023-08-21 20:22:09.492","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:23:13.927","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:30:47.572","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:32:21.047","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:34:00.446","procedure_discarded","medical_record","patient","patient",false,false,true,true,true,false
"9570","2023-08-21 20:34:06.127","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:34:29.123","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:34:29.343","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:34:31.574","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:34:58.599","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:37:38.698","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:41:05.043","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:42:07.566","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9824","2023-08-21 20:42:34.027","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:43:48.934","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:45:14.598","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:47:07.270","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:47:37.725","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:48:28.423","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:49:56.025","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:50:01.864","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:50:17.080","observation_added","patient_management","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:53:24.093","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:54:10.650","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9570","2023-08-21 20:54:20.790","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:54:34.239","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:56:09.641","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:57:00.224","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:57:00.225","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9570","2023-08-21 20:57:40.515","procedure_created","medical_record","patient","patient",false,false,true,false,true,false
"9861","2023-08-21 21:07:52.711","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9861","2023-08-21 21:08:31.411","time_slot_created","scheduling","schedule","scheduling",false,false,true,false,true,false
"9861","2023-08-21 21:12:12.354","patient_created","patient_management","patient","patient",false,false,false,false,true,false
"9861","2023-08-21 21:13:39.599","patient_created","patient_management","patient","patient",false,false,false,false,true,false
